2012-04-09 17:00:00	393
2012-04-09 17:01:00	396
2012-04-09 17:02:00	394
2012-04-09 17:02:00	394
2012-04-09 17:03:00	394
2012-04-09 17:03:00	394
2012-04-09 17:04:00	398
2012-04-09 17:05:00	399
2012-04-09 17:06:00	396
2012-04-09 17:07:00	403
2012-04-09 17:08:00	408
2012-04-09 17:09:00	410
2012-04-09 17:10:00	409
2012-04-09 17:11:00	420
2012-04-09 17:12:00	416
2012-04-09 17:13:00	415
2012-04-09 17:14:00	415
2012-04-09 17:15:00	415
2012-04-09 17:16:00	420
2012-04-09 17:17:00	425
2012-04-09 17:18:00	424
2012-04-09 17:19:00	424
2012-04-09 17:20:00	424
2012-04-09 17:21:00	422
2012-04-09 17:22:00	425
2012-04-09 17:23:00	426
2012-04-09 17:24:00	426
2012-04-09 17:25:00	426
2012-04-09 17:26:00	422
2012-04-09 17:27:00	421
2012-04-09 17:28:00	422
2012-04-09 17:29:00	424
2012-04-09 17:30:00	427
2012-04-09 17:31:00	429
2012-04-09 17:32:00	441
2012-04-09 17:33:00	440
2012-04-09 17:34:00	446
2012-04-09 17:35:00	451
2012-04-09 17:36:00	451
2012-04-09 17:37:00	454
2012-04-09 17:38:00	462
2012-04-09 17:39:00	458
2012-04-09 17:40:00	459
2012-04-09 17:41:00	458
2012-04-09 17:42:00	454
2012-04-09 17:43:00	459
2012-04-09 17:44:00	461
2012-04-09 17:45:00	464
2012-04-09 17:46:00	463
2012-04-09 17:47:00	462
2012-04-09 17:48:00	462
2012-04-09 17:49:00	465
2012-04-09 17:50:00	467
2012-04-09 17:51:00	466
2012-04-09 17:52:00	469
2012-04-09 17:53:00	471
2012-04-09 17:54:00	472
2012-04-09 17:55:00	472
2012-04-09 17:56:00	473
2012-04-09 17:57:00	472
2012-04-09 17:58:00	471
2012-04-09 17:59:00	469
2012-04-09 18:00:00	467
2012-04-09 18:01:00	465
2012-04-09 18:02:00	462
2012-04-09 18:03:00	460
2012-04-09 18:04:00	463
2012-04-09 18:05:00	468
2012-04-09 18:06:00	467
2012-04-09 18:07:00	467
2012-04-09 18:08:00	468
2012-04-09 18:09:00	468
2012-04-09 18:10:00	469
2012-04-09 18:11:00	470
2012-04-09 18:12:00	462
2012-04-09 18:13:00	463
2012-04-09 18:14:00	464
2012-04-09 18:15:00	465
2012-04-09 18:16:00	469
2012-04-09 18:17:00	470
2012-04-09 18:18:00	469
2012-04-09 18:19:00	474
2012-04-09 18:20:00	471
2012-04-09 18:21:00	476
2012-04-09 18:22:00	476
2012-04-09 18:23:00	478
2012-04-09 18:24:00	478
2012-04-09 18:25:00	476
2012-04-09 18:26:00	475
2012-04-09 18:27:00	468
2012-04-09 18:28:00	468
2012-04-09 18:29:00	467
2012-04-09 18:30:00	467
2012-04-09 18:31:00	468
2012-04-09 18:32:00	469
2012-04-09 18:33:00	466
2012-04-09 18:34:00	468
2012-04-09 18:35:00	475
2012-04-09 18:36:00	469
2012-04-09 18:37:00	470
2012-04-09 18:38:00	470
2012-04-09 18:39:00	468
2012-04-09 18:40:00	472
2012-04-09 18:41:00	470
2012-04-09 18:42:00	472
2012-04-09 18:43:00	480
2012-04-09 18:44:00	481
2012-04-09 18:45:00	479
2012-04-09 18:46:00	484
2012-04-09 18:47:00	486
2012-04-09 18:48:00	486
2012-04-09 18:49:00	486
2012-04-09 18:50:00	485
2012-04-09 18:51:00	491
2012-04-09 18:52:00	492
2012-04-09 18:53:00	494
2012-04-09 18:54:00	495
2012-04-09 18:55:00	493
2012-04-09 18:56:00	493
2012-04-09 18:57:00	495
2012-04-09 18:58:00	491
2012-04-09 18:59:00	498
2012-04-09 19:00:00	501
2012-04-09 19:01:00	501
2012-04-09 19:02:00	505
2012-04-09 19:03:00	501
2012-04-09 19:04:00	501
2012-04-09 19:05:00	504
2012-04-09 19:06:00	505
2012-04-09 19:07:00	505
2012-04-09 19:08:00	505
2012-04-09 19:09:00	500
2012-04-09 19:10:00	501
2012-04-09 19:11:00	503
2012-04-09 19:12:00	502
2012-04-09 19:13:00	500
2012-04-09 19:14:00	501
2012-04-09 19:15:00	502
2012-04-09 19:16:00	507
2012-04-09 19:17:00	507
2012-04-09 19:18:00	502
2012-04-09 19:19:00	501
2012-04-09 19:20:00	502
2012-04-09 19:21:00	502
2012-04-09 19:22:00	499
2012-04-09 19:23:00	504
2012-04-09 19:24:00	503
2012-04-09 19:25:00	508
2012-04-09 19:26:00	506
2012-04-09 19:27:00	506
2012-04-09 19:28:00	505
2012-04-09 19:29:00	503
2012-04-09 19:30:00	504
2012-04-09 19:31:00	506
2012-04-09 19:32:00	504
2012-04-09 19:33:00	504
2012-04-09 19:34:00	505
2012-04-09 19:35:00	507
2012-04-09 19:36:00	512
2012-04-09 19:37:00	517
2012-04-09 19:38:00	518
2012-04-09 19:39:00	514
2012-04-09 19:40:00	517
2012-04-09 19:41:00	515
2012-04-09 19:42:00	516
2012-04-09 19:43:00	521
2012-04-09 19:44:00	522
2012-04-09 19:45:00	515
2012-04-09 19:46:00	518
2012-04-09 19:47:00	523
2012-04-09 19:48:00	527
2012-04-09 19:49:00	529
2012-04-09 19:50:00	535
2012-04-09 19:51:00	534
2012-04-09 19:52:00	536
2012-04-09 19:53:00	535
2012-04-09 19:54:00	540
2012-04-09 19:55:00	536
2012-04-09 19:56:00	539
2012-04-09 19:57:00	535
2012-04-09 19:58:00	534
2012-04-09 19:59:00	529
