2012-04-14 00:00:00	544
2012-04-14 00:01:00	544
2012-04-14 00:02:00	546
2012-04-14 00:03:00	548
2012-04-14 00:04:00	549
2012-04-14 00:05:00	544
2012-04-14 00:06:00	544
2012-04-14 00:07:00	544
2012-04-14 00:08:00	544
2012-04-14 00:09:00	539
2012-04-14 00:10:00	538
2012-04-14 00:11:00	541
2012-04-14 00:12:00	541
2012-04-14 00:13:00	545
2012-04-14 00:14:00	542
2012-04-14 00:15:00	544
2012-04-14 00:16:00	540
2012-04-14 00:17:00	543
2012-04-14 00:18:00	548
2012-04-14 00:19:00	546
2012-04-14 00:20:00	546
2012-04-14 00:21:00	544
2012-04-14 00:22:00	548
2012-04-14 00:23:00	548
2012-04-14 00:24:00	550
2012-04-14 00:25:00	550
2012-04-14 00:26:00	547
2012-04-14 00:27:00	545
2012-04-14 00:28:00	546
2012-04-14 00:29:00	549
2012-04-14 00:30:00	547
2012-04-14 00:31:00	543
2012-04-14 00:32:00	551
2012-04-14 00:33:00	548
2012-04-14 00:34:00	546
2012-04-14 00:35:00	545
2012-04-14 00:36:00	551
2012-04-14 00:37:00	546
2012-04-14 00:38:00	547
2012-04-14 00:39:00	544
2012-04-14 00:40:00	539
2012-04-14 00:41:00	541
2012-04-14 00:42:00	541
2012-04-14 00:43:00	542
2012-04-14 00:44:00	543
2012-04-14 00:45:00	541
2012-04-14 00:46:00	547
2012-04-14 00:47:00	548
2012-04-14 00:48:00	549
2012-04-14 00:49:00	535
2012-04-14 00:50:00	535
2012-04-14 00:51:00	541
2012-04-14 00:52:00	544
2012-04-14 00:53:00	538
2012-04-14 00:54:00	537
2012-04-14 00:55:00	532
2012-04-14 00:56:00	529
2012-04-14 00:57:00	532
2012-04-14 00:58:00	533
2012-04-14 00:59:00	534
2012-04-14 01:00:00	531
2012-04-14 01:01:00	525
2012-04-14 01:02:00	524
2012-04-14 01:03:00	524
2012-04-14 01:04:00	524
2012-04-14 01:05:00	524
2012-04-14 01:07:00	524
2012-04-14 01:07:00	524
2012-04-14 01:08:00	526
2012-04-14 01:09:00	526
2012-04-14 01:10:00	524
2012-04-14 01:11:00	523
2012-04-14 01:12:00	522
2012-04-14 01:13:00	520
2012-04-14 01:14:00	519
2012-04-14 01:15:00	518
2012-04-14 01:16:00	516
2012-04-14 01:17:00	514
2012-04-14 01:18:00	513
2012-04-14 01:20:00	512
2012-04-14 01:20:00	518
2012-04-14 01:21:00	518
2012-04-14 01:22:00	513
2012-04-14 01:23:00	510
2012-04-14 01:24:00	512
2012-04-14 01:25:00	509
2012-04-14 01:26:00	505
2012-04-14 01:27:00	512
2012-04-14 01:28:00	513
2012-04-14 01:29:00	514
2012-04-14 01:30:00	514
2012-04-14 01:31:00	513
2012-04-14 01:32:00	512
2012-04-14 01:33:00	508
2012-04-14 01:34:00	506
2012-04-14 01:35:00	510
2012-04-14 01:36:00	510
2012-04-14 01:37:00	508
2012-04-14 01:38:00	505
2012-04-14 01:39:00	502
2012-04-14 01:40:00	503
2012-04-14 01:41:00	500
2012-04-14 01:42:00	501
2012-04-14 01:43:00	505
2012-04-14 01:44:00	503
2012-04-14 01:45:00	501
2012-04-14 01:46:00	501
2012-04-14 01:47:00	499
2012-04-14 01:48:00	501
2012-04-14 01:49:00	501
2012-04-14 01:50:00	500
2012-04-14 01:51:00	498
2012-04-14 01:52:00	500
2012-04-14 01:53:00	501
2012-04-14 01:54:00	498
2012-04-14 01:55:00	498
2012-04-14 01:56:00	499
2012-04-14 01:57:00	508
2012-04-14 01:58:00	510
2012-04-14 01:59:00	513
2012-04-14 02:00:00	516
2012-04-14 02:01:00	515
2012-04-14 02:02:00	516
2012-04-14 02:03:00	515
2012-04-14 02:04:00	512
2012-04-14 02:05:00	515
2012-04-14 02:06:00	512
2012-04-14 02:07:00	512
2012-04-14 02:08:00	511
2012-04-14 02:09:00	513
2012-04-14 02:10:00	506
2012-04-14 02:11:00	505
2012-04-14 02:12:00	507
2012-04-14 02:13:00	507
2012-04-14 02:14:00	506
2012-04-14 02:15:00	506
2012-04-14 02:16:00	501
2012-04-14 02:17:00	498
2012-04-14 02:19:00	498
2012-04-14 02:20:00	501
2012-04-14 02:21:00	500
2012-04-14 02:22:00	493
2012-04-14 02:23:00	490
2012-04-14 02:24:00	488
2012-04-14 02:25:00	485
2012-04-14 02:26:00	484
2012-04-14 02:29:00	481
2012-04-14 02:30:00	482
2012-04-14 02:30:00	478
2012-04-14 02:31:00	479
2012-04-14 02:32:00	476
2012-04-14 02:33:00	480
2012-04-14 02:34:00	476
2012-04-14 02:35:00	473
2012-04-14 02:36:00	472
2012-04-14 02:37:00	470
2012-04-14 02:38:00	471
2012-04-14 02:39:00	469
2012-04-14 02:40:00	468
2012-04-14 02:41:00	465
2012-04-14 02:42:00	464
2012-04-14 02:43:00	461
2012-04-14 02:44:00	459
2012-04-14 02:45:00	461
2012-04-14 02:46:00	457
2012-04-14 02:47:00	457
2012-04-14 02:48:00	446
2012-04-14 02:49:00	446
2012-04-14 02:50:00	447
2012-04-14 02:51:00	445
2012-04-14 02:52:00	440
2012-04-14 02:53:00	440
2012-04-14 02:54:00	437
2012-04-14 02:55:00	435
2012-04-14 02:56:00	432
2012-04-14 02:58:00	431
2012-04-14 02:59:00	428
2012-04-14 03:00:00	426
2012-04-14 03:01:00	421
2012-04-14 03:02:00	418
2012-04-14 03:03:00	421
2012-04-14 03:06:00	418
2012-04-14 03:06:00	419
2012-04-14 03:07:00	415
2012-04-14 03:08:00	414
2012-04-14 03:10:00	412
2012-04-14 03:11:00	408
2012-04-14 03:11:00	410
2012-04-14 03:13:00	414
2012-04-14 03:14:00	412
2012-04-14 03:15:00	410
2012-04-14 03:16:00	410
2012-04-14 03:18:00	415
2012-04-14 03:19:00	413
2012-04-14 03:20:00	409
2012-04-14 03:20:00	414
2012-04-14 03:23:00	411
2012-04-14 03:25:00	406
2012-04-14 03:26:00	401
2012-04-14 03:28:00	398
2012-04-14 03:30:00	397
2012-04-14 03:30:00	397
2012-04-14 03:34:00	395
2012-04-14 03:35:00	392
2012-04-14 03:38:00	392
2012-04-14 03:40:00	391
2012-04-14 03:42:00	392
2012-04-14 03:43:00	389
2012-04-14 03:44:00	388
2012-04-14 03:48:00	376
2012-04-14 03:48:00	380
2012-04-14 03:49:00	371
2012-04-14 03:50:00	369
2012-04-14 03:51:00	369
2012-04-14 03:52:00	368
2012-04-14 03:53:00	371
2012-04-14 03:54:00	369
2012-04-14 03:55:00	369
2012-04-14 03:56:00	366
2012-04-14 03:57:00	358
2012-04-14 03:58:00	358
2012-04-14 04:00:00	351
2012-04-14 04:00:00	354
2012-04-14 04:01:00	350
2012-04-14 04:02:00	348
2012-04-14 04:03:00	346
2012-04-14 04:04:00	338
2012-04-14 04:05:00	335
2012-04-14 04:06:00	335
2012-04-14 04:07:00	334
2012-04-14 04:08:00	335
2012-04-14 04:09:00	335
2012-04-14 04:10:00	331
2012-04-14 04:11:00	331
2012-04-14 04:12:00	328
2012-04-14 04:13:00	327
2012-04-14 04:14:00	324
2012-04-14 04:15:00	326
2012-04-14 04:16:00	327
2012-04-14 04:17:00	324
2012-04-14 04:18:00	322
2012-04-14 04:19:00	324
2012-04-14 04:20:00	318
2012-04-14 04:21:00	319
2012-04-14 04:22:00	316
2012-04-14 04:23:00	315
2012-04-14 04:25:00	314
2012-04-14 04:25:00	314
2012-04-14 04:26:00	312
2012-04-14 04:27:00	314
2012-04-14 04:29:00	308
2012-04-14 04:29:00	310
2012-04-14 04:31:00	308
2012-04-14 04:31:00	309
2012-04-14 04:33:00	307
2012-04-14 04:34:00	308
2012-04-14 04:35:00	305
2012-04-14 04:35:00	307
2012-04-14 04:36:00	304
2012-04-14 04:37:00	299
2012-04-14 04:39:00	296
2012-04-14 04:39:00	298
2012-04-14 04:40:00	291
2012-04-14 04:41:00	291
2012-04-14 04:42:00	287
2012-04-14 04:43:00	286
2012-04-14 04:44:00	289
2012-04-14 04:45:00	285
2012-04-14 04:46:00	287
2012-04-14 04:47:00	287
2012-04-14 04:48:00	285
2012-04-14 04:49:00	284
2012-04-14 04:50:00	284
2012-04-14 04:51:00	286
2012-04-14 04:52:00	290
2012-04-14 04:53:00	287
2012-04-14 04:54:00	285
2012-04-14 04:55:00	283
2012-04-14 04:57:00	279
2012-04-14 04:58:00	275
2012-04-14 04:59:00	275
2012-04-14 05:00:00	273
2012-04-14 05:01:00	275
2012-04-14 05:02:00	273
2012-04-14 05:03:00	273
2012-04-14 05:04:00	271
2012-04-14 05:05:00	271
2012-04-14 05:07:00	269
2012-04-14 05:07:00	272
2012-04-14 05:08:00	265
2012-04-14 05:09:00	263
2012-04-14 05:10:00	263
2012-04-14 05:12:00	265
2012-04-14 05:12:00	263
2012-04-14 05:14:00	268
2012-04-14 05:17:00	267
2012-04-14 05:19:00	263
2012-04-14 05:19:00	265
2012-04-14 05:23:00	266
2012-04-14 05:24:00	264
2012-04-14 05:25:00	264
2012-04-14 05:25:00	267
2012-04-14 05:27:00	267
2012-04-14 05:28:00	268
2012-04-14 05:29:00	269
2012-04-14 05:30:00	268
2012-04-14 05:31:00	266
2012-04-14 05:32:00	263
2012-04-14 05:33:00	261
2012-04-14 05:34:00	258
2012-04-14 05:35:00	259
2012-04-14 05:36:00	260
2012-04-14 05:37:00	258
2012-04-14 05:38:00	257
2012-04-14 05:39:00	252
2012-04-14 05:40:00	251
2012-04-14 05:41:00	251
2012-04-14 05:43:00	250
2012-04-14 05:45:00	251
2012-04-14 05:47:00	246
2012-04-14 05:48:00	249
2012-04-14 05:49:00	249
2012-04-14 05:50:00	250
2012-04-14 05:51:00	251
2012-04-14 05:52:00	252
2012-04-14 05:53:00	253
2012-04-14 05:54:00	251
2012-04-14 05:55:00	249
2012-04-14 05:56:00	248
2012-04-14 05:57:00	250
2012-04-14 05:58:00	248
2012-04-14 05:59:00	247
2012-04-14 06:00:00	247
2012-04-14 06:01:00	243
2012-04-14 06:02:00	244
2012-04-14 06:03:00	243
2012-04-14 06:04:00	241
2012-04-14 06:05:00	240
2012-04-14 06:06:00	238
2012-04-14 06:07:00	237
2012-04-14 06:08:00	231
2012-04-14 06:09:00	230
2012-04-14 06:10:00	232
2012-04-14 06:11:00	226
2012-04-14 06:12:00	220
2012-04-14 06:14:00	220
2012-04-14 06:15:00	216
2012-04-14 06:16:00	218
2012-04-14 06:17:00	215
2012-04-14 06:18:00	214
2012-04-14 06:19:00	214
2012-04-14 06:20:00	212
2012-04-14 06:21:00	214
2012-04-14 06:22:00	215
2012-04-14 06:23:00	216
2012-04-14 06:24:00	214
2012-04-14 06:25:00	213
2012-04-14 06:26:00	213
2012-04-14 06:27:00	212
2012-04-14 06:28:00	210
2012-04-14 06:29:00	210
2012-04-14 06:30:00	209
2012-04-14 06:31:00	206
2012-04-14 06:32:00	210
2012-04-14 06:33:00	209
2012-04-14 06:34:00	207
2012-04-14 06:35:00	212
2012-04-14 06:36:00	211
2012-04-14 06:37:00	213
2012-04-14 06:38:00	212
